pu-met-fast-002-001                                                             
       238 number of neutron groups
       134   number of sensitivity profiles          70 are region integrated
  1.000844 +/-   0.000100  k-eff from the forward case
energy boundaries:
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
pu-241       n,n'             94241      4
      0      0                                                  
  0.000000E+00  0.000000E+00      0      0
  1.461402E-03  1.582230E-05  1.471015E-03 -4.806625E-06  6.713565E-07
 -9.876984E-10 -3.832535E-09 -8.228914E-09 -8.427776E-09 -2.997999E-08
 -3.154346E-07 -1.358966E-06 -3.080768E-06  4.550183E-05  3.303102E-05
  1.350970E-04  1.109128E-04  2.272972E-05  1.202946E-04  1.192286E-04
  4.298585E-05  1.719038E-05  1.580370E-05  3.245260E-05  2.485679E-05
  5.789914E-05  5.625756E-05  5.308953E-05  1.176491E-05  1.442999E-05
  8.922009E-06  2.609421E-05  5.303983E-05  4.453001E-05  6.780209E-06
  5.552839E-05  2.459014E-05  2.207767E-05  4.414016E-05  2.805900E-05
  2.659225E-05  1.960721E-05  1.813669E-05  5.754348E-05  4.049974E-05
  4.384605E-05  1.950581E-05  4.309548E-06  4.303400E-06  1.945815E-06
  3.136954E-07  7.638932E-07  2.070165E-07  8.224005E-07  2.910054E-07
  4.189093E-08  1.268467E-07  6.415019E-08  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  1.020410E-15  2.313679E-15  2.448478E-09  2.902693E-09  5.544186E-09
  4.080038E-08  1.197199E-07  6.593003E-07  3.121414E-06  2.040862E-06
  9.468757E-06  5.080426E-06  1.568609E-06  5.561473E-06  4.060878E-06
  1.648074E-06  8.674846E-07  8.182723E-07  1.416280E-06  1.158521E-06
  2.298204E-06  2.154454E-06  2.326354E-06  5.906638E-07  7.628832E-07
  4.537390E-07  1.342511E-06  2.253795E-06  2.435274E-06  3.618131E-07
  2.734968E-06  1.064728E-06  9.648492E-07  2.211020E-06  1.237245E-06
  1.280394E-06  8.477069E-07  8.747489E-07  2.701674E-06  1.994886E-06
  1.614194E-06  7.700773E-07  2.768755E-07  2.754018E-07  1.061888E-07
  2.187518E-08  4.815670E-08  1.375152E-08  5.802032E-08  1.962892E-08
  4.439159E-09  7.839198E-09  2.206486E-09  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
pu-241       n,n'             94241      4
     -1      0                                                  
  0.000000E+00  0.000000E+00      0      0
  1.461402E-03  1.582230E-05  1.471015E-03 -4.806625E-06  6.713565E-07
 -9.876984E-10 -3.832535E-09 -8.228914E-09 -8.427776E-09 -2.997999E-08
 -3.154346E-07 -1.358966E-06 -3.080768E-06  4.550183E-05  3.303102E-05
  1.350970E-04  1.109128E-04  2.272972E-05  1.202946E-04  1.192286E-04
  4.298585E-05  1.719038E-05  1.580370E-05  3.245260E-05  2.485679E-05
  5.789914E-05  5.625756E-05  5.308953E-05  1.176491E-05  1.442999E-05
  8.922009E-06  2.609421E-05  5.303983E-05  4.453001E-05  6.780209E-06
  5.552839E-05  2.459014E-05  2.207767E-05  4.414016E-05  2.805900E-05
  2.659225E-05  1.960721E-05  1.813669E-05  5.754348E-05  4.049974E-05
  4.384605E-05  1.950581E-05  4.309548E-06  4.303400E-06  1.945815E-06
  3.136954E-07  7.638932E-07  2.070165E-07  8.224005E-07  2.910054E-07
  4.189093E-08  1.268467E-07  6.415019E-08  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  1.020410E-15  2.313679E-15  2.448478E-09  2.902693E-09  5.544186E-09
  4.080038E-08  1.197199E-07  6.593003E-07  3.121414E-06  2.040862E-06
  9.468757E-06  5.080426E-06  1.568609E-06  5.561473E-06  4.060878E-06
  1.648074E-06  8.674846E-07  8.182723E-07  1.416280E-06  1.158521E-06
  2.298204E-06  2.154454E-06  2.326354E-06  5.906638E-07  7.628832E-07
  4.537390E-07  1.342511E-06  2.253795E-06  2.435274E-06  3.618131E-07
  2.734968E-06  1.064728E-06  9.648492E-07  2.211020E-06  1.237245E-06
  1.280394E-06  8.477069E-07  8.747489E-07  2.701674E-06  1.994886E-06
  1.614194E-06  7.700773E-07  2.768755E-07  2.754018E-07  1.061888E-07
  2.187518E-08  4.815670E-08  1.375152E-08  5.802032E-08  1.962892E-08
  4.439159E-09  7.839198E-09  2.206486E-09  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
pu-241       nubar            94241    452
      0      0                                                  
  0.000000E+00  0.000000E+00      0      0
  3.054659E-02  1.633780E-06  3.054659E-02  0.000000E+00  0.000000E+00
  2.980942E-07  1.323373E-06  2.466125E-06  2.961707E-06  7.602361E-06
  8.485411E-05  2.145786E-04  6.012798E-04  1.180270E-03  6.349111E-04
  2.987313E-03  2.046986E-03  5.912130E-04  2.920865E-03  2.565762E-03
  8.160954E-04  3.685847E-04  3.295124E-04  5.725377E-04  4.334059E-04
  8.944792E-04  8.307878E-04  8.629287E-04  1.962983E-04  2.487124E-04
  1.415324E-04  4.221676E-04  7.402189E-04  7.683248E-04  9.885970E-05
  7.954602E-04  3.146944E-04  2.745085E-04  6.269072E-04  3.758929E-04
  3.936780E-04  2.654087E-04  2.726532E-04  9.920390E-04  9.068927E-04
  1.111476E-03  7.955710E-04  3.351418E-04  4.192963E-04  2.142321E-04
  3.894568E-05  9.332197E-05  2.671667E-05  1.654113E-04  9.667925E-05
  2.393778E-05  5.697175E-05  1.561491E-04  4.998371E-05  7.159522E-05
  3.218968E-05  2.473530E-05  9.552911E-06  1.260163E-05  1.248968E-05
  1.074380E-06  4.152662E-06  2.046951E-06  1.235448E-06  4.904671E-07
  1.782643E-06  9.290066E-07  1.969680E-07  1.243577E-06  6.147677E-07
  3.118381E-07  1.192205E-08  6.603126E-08  1.198763E-07  2.790510E-09
  1.177120E-08  1.376020E-08  5.003813E-11  9.458231E-09  5.647842E-09
  7.877499E-09  0.000000E+00  0.000000E+00  1.198489E-09  7.403363E-10
  1.266697E-09  0.000000E+00  0.000000E+00  1.592818E-09  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.156338E-10
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  7.547964E-11  3.350879E-10  6.244409E-10  7.499259E-10  1.924974E-09
  2.148568E-08  5.433287E-08  1.522485E-07  2.988530E-07  1.607642E-07
  7.564095E-07  5.183119E-07  1.496995E-07  7.395844E-07  6.496697E-07
  2.066413E-07  9.332835E-08  8.343497E-08  1.449707E-07  1.097415E-07
  2.264887E-07  2.103616E-07  2.184999E-07  4.970418E-08  6.297581E-08
  3.583704E-08  1.068959E-07  1.874289E-07  1.945455E-07  2.503200E-08
  2.014164E-07  7.968293E-08  6.950756E-08  1.587375E-07  9.517886E-08
  9.968215E-08  6.720342E-08  6.903779E-08  2.511916E-07  2.296319E-07
  2.814340E-07  2.014444E-07  8.486037E-08  1.061689E-07  5.424515E-08
  9.861331E-09  2.362981E-08  6.764858E-09  4.188335E-08  2.447990E-08
  6.061221E-09  1.442567E-08  3.953811E-08  1.265624E-08  1.812844E-08
  8.150662E-09  6.263159E-09  2.418867E-09  3.190826E-09  3.162479E-09
  2.720409E-10  1.051485E-09  5.183031E-10  3.128246E-10  1.241899E-10
  4.513783E-10  2.352313E-10  4.987375E-11  3.148829E-10  1.556637E-10
  7.895969E-11  3.018750E-12  1.671960E-11  3.035356E-11  0.000000E+00
  2.980554E-12  3.484183E-12  0.000000E+00  2.394894E-12  0.000000E+00
  1.994641E-12  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
pu-241       nubar            94241    452
     -1      0                                                  
  0.000000E+00  0.000000E+00      0      0
  3.054659E-02  1.633780E-06  3.054659E-02  0.000000E+00  0.000000E+00
  2.980942E-07  1.323373E-06  2.466125E-06  2.961707E-06  7.602361E-06
  8.485411E-05  2.145786E-04  6.012798E-04  1.180270E-03  6.349111E-04
  2.987313E-03  2.046986E-03  5.912130E-04  2.920865E-03  2.565762E-03
  8.160954E-04  3.685847E-04  3.295124E-04  5.725377E-04  4.334059E-04
  8.944792E-04  8.307878E-04  8.629287E-04  1.962983E-04  2.487124E-04
  1.415324E-04  4.221676E-04  7.402189E-04  7.683248E-04  9.885970E-05
  7.954602E-04  3.146944E-04  2.745085E-04  6.269072E-04  3.758929E-04
  3.936780E-04  2.654087E-04  2.726532E-04  9.920390E-04  9.068927E-04
  1.111476E-03  7.955710E-04  3.351418E-04  4.192963E-04  2.142321E-04
  3.894568E-05  9.332197E-05  2.671667E-05  1.654113E-04  9.667925E-05
  2.393778E-05  5.697175E-05  1.561491E-04  4.998371E-05  7.159522E-05
  3.218968E-05  2.473530E-05  9.552911E-06  1.260163E-05  1.248968E-05
  1.074380E-06  4.152662E-06  2.046951E-06  1.235448E-06  4.904671E-07
  1.782643E-06  9.290066E-07  1.969680E-07  1.243577E-06  6.147677E-07
  3.118381E-07  1.192205E-08  6.603126E-08  1.198763E-07  2.790510E-09
  1.177120E-08  1.376020E-08  5.003813E-11  9.458231E-09  5.647842E-09
  7.877499E-09  0.000000E+00  0.000000E+00  1.198489E-09  7.403363E-10
  1.266697E-09  0.000000E+00  0.000000E+00  1.592818E-09  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
