1e-05,0.0
0.0001,0.0
0.0005,0.0
0.00075,0.0
0.001,0.0
0.0012,0.0
0.0015,0.0
0.002,0.0
0.0025,0.0
0.003,0.0
0.004,0.0
0.005,0.0
0.0075,0.0
0.01,0.0
0.0253,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.06,0.0
0.07,0.0
0.08,0.0
0.09,0.0
0.1,0.0
0.125,0.0
0.15,0.0
0.175,0.0
0.2,0.0
0.225,0.0
0.25,0.0
0.275,0.0
0.3,0.0
0.325,0.0
0.35,0.0
0.375,0.0
0.4,0.0
0.45,0.0
0.5,0.0
0.55,0.0
0.6,0.0
0.625,0.0
0.65,0.0
0.7,0.0
0.75,0.0
0.8,0.0
0.85,0.0
0.9,0.0
0.925,0.0
0.95,0.0
0.975,0.0
1.0,0.0
1.01,0.0
1.02,0.0
1.03,0.0
1.04,0.0
1.05,0.0
1.06,0.0
1.07,0.0
1.08,0.0
1.09,0.0
1.1,0.0
1.11,0.0
1.12,0.0
1.13,0.0
1.14,0.0
1.15,0.0
1.175,0.0
1.2,0.0
1.225,0.0
1.25,0.0
1.3,0.0
1.35,0.0
1.4,0.0
1.45,0.0
1.5,0.0
1.59,0.0
1.68,0.0
1.77,0.0
1.86,0.0
1.94,0.0
2.0,0.0
2.12,0.0
2.21,0.0
2.3,0.0
2.38,0.0
2.47,0.0
2.57,0.0
2.67,0.0
2.77,0.0
2.87,0.0
2.97,-4.255137e-10
3.0,0.0
3.05,0.0
3.15,0.0
3.5,0.0
3.73,0.0
4.0,0.0
4.75,-7.675276e-09
5.0,0.0
5.4,0.0
6.0,0.0
6.25,0.0
6.5,-2.152478e-09
6.75,0.0
7.0,0.0
7.15,0.0
8.1,0.0
9.1,1.485634e-08
10.0,0.0
11.5,0.0
11.9,0.0
12.9,0.0
13.75,0.0
14.4,-8.193657e-10
15.1,0.0
16.0,-2.264547e-09
17.0,0.0
18.5,0.0
19.0,0.0
20.0,0.0
21.0,-1.060925e-08
22.5,0.0
25.0,0.0
27.5,0.0
30.0,0.0
31.25,0.0
31.75,0.0
33.25,0.0
33.75,0.0
34.6,0.0
35.5,0.0
37.0,0.0
38.0,0.0
39.1,0.0
39.6,0.0
41.0,2.228948e-09
42.4,0.0
44.0,0.0
45.2,0.0
47.0,0.0
48.3,-8.278678e-08
49.2,-4.686209e-08
50.6,0.0
52.0,1.248538e-09
53.4,-2.019087e-09
59.0,4.250463e-10
61.0,6.387462e-09
65.0,-5.728838e-09
67.5,1.514073e-08
72.0,-7.318273e-08
76.0,-1.728962e-08
80.0,8.906953e-09
82.0,-3.913063e-10
90.0,3.310331e-08
100.0,-5.747471e-08
108.0,5.694444e-09
115.0,-6.614626e-08
119.0,9.278091e-08
122.0,-1.25539e-08
186.0,7.866716e-08
192.5,-1.142362e-07
207.5,1.29403e-07
210.0,-1.387274e-07
240.0,-1.448155e-07
285.0,1.930327e-07
305.0,5.098727e-08
550.0,1.80497e-07
670.0,1.556767e-07
683.0,2.529562e-07
950.0,1.207867e-07
1150.0,4.43555e-07
1500.0,4.921069e-07
1550.0,3.820699e-07
1800.0,7.81983e-07
2200.0,8.662803e-07
2290.0,1.447758e-06
2580.0,1.242802e-06
3000.0,1.916508e-06
3740.0,1.197345e-06
3900.0,8.340796e-07
6000.0,1.747686e-06
8030.0,2.386647e-06
9500.0,9.271288e-07
13000.0,1.735839e-06
17000.0,1.214552e-06
25000.0,2.441809e-06
30000.0,3.67608e-06
45000.0,2.80884e-06
50000.0,4.1968e-06
52000.0,5.200392e-06
60000.0,4.340403e-06
73000.0,4.885016e-06
75000.0,2.528864e-06
82000.0,2.371925e-06
85000.0,2.751105e-06
100000.0,2.786316e-06
128300.0,2.965794e-06
150000.0,2.188672e-06
200000.0,2.392005e-06
270000.0,3.471795e-06
330000.0,1.18013e-06
400000.0,3.273656e-06
420000.0,3.314556e-06
440000.0,2.134754e-06
470000.0,1.411136e-06
499520.0,1.734866e-06
550000.0,1.501443e-06
573000.0,3.261958e-06
600000.0,3.071967e-06
670000.0,2.988503e-06
679000.0,1.919004e-06
750000.0,2.504816e-06
820000.0,2.020424e-06
861100.0,1.88032e-06
875000.0,2.682456e-06
900000.0,4.671376e-06
920000.0,6.1056e-06
1010000.0,2.59894e-06
1100000.0,4.87385e-06
1200000.0,5.8718e-06
1250000.0,3.028669e-06
1317000.0,3.588156e-06
1356000.0,2.278884e-06
1400000.0,1.51201e-06
1500000.0,7.48677e-07
1850000.0,2.118875e-07
2354000.0,1.239973e-07
2479000.0,1.233246e-07
3000000.0,-5.242163e-08
4304000.0,6.840355e-08
4800000.0,0.0
6434000.0,0.0
8187300.0,0.0
10000000.0,0.0
12840000.0,0.0
13840000.0,0.0
14550000.0,0.0
15683000.0,0.0
17333000.0,0.0
20000000.0,0.0
